client_id	path	sentence	up_votes	down_votes	age	gender	accent
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583725.mp3	Le cerebro produce le lumine, le corde produce amor.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583726.mp3	Da me un pecia, per favor.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583732.mp3	Face como io te quere, per favor.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583733.mp3	Io ira a facer compras.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583734.mp3	Peter deberea ser ci.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583735.mp3	In general, personas ha difficultates a estimar le riscos correctemente.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583736.mp3	Nos va facer photos del locos plus belle que nos visitara.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583737.mp3	Tu pote contar con me.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583738.mp3	Es dece mille yen bastante?	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583739.mp3	Le vento suffla.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583740.mp3	Ille aperiva su bucca.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583741.mp3	Que vos quere e vos sera date; que vos cerca e trovara.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583758.mp3	Accidentes in le bassinos hydroelectric es potentialmente catastrophic.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583759.mp3	Un del maxime problemas mundial es le crescimento del human population.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583760.mp3	Cabinas telephonic o telephonos a pagamento non es plus assi commun.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583761.mp3	Io es quiete.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583762.mp3	Illa veste pijamas.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583763.mp3	Troppo alimentos es perdite.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583764.mp3	Americanos ama haber un barbecue.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583765.mp3	Tu facie es rubie.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583766.mp3	Ambe le effectos nocebo e placebo es presumibilemente psychogenic.	2	1	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583767.mp3	Tertio non concedite.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583768.mp3	Ille veniva al distributor automatic e comprava un caffe.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583769.mp3	Per favor jammais jectar pizza al salami.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583770.mp3	Il es difficile pro me.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583771.mp3	Su auto es duo annos vetere.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583772.mp3	Mi patre es foras.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583773.mp3	Va e adjuta tu fratre.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583774.mp3	Ha tu audite le clic?	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583775.mp3	Io es sur le octave plano.	2	0	teens	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583776.mp3	Ransomware es le sorta de malware que te extorque post haber cifrate tu files.	2	0	teens	male	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373228.mp3	Maximo deberea ser ci.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373229.mp3	Le surveliantia non sempre apporta securitate.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373230.mp3	Prende lo mie.	2	1	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373231.mp3	Intertanto io poterea haber lo facite jam.	2	1	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373232.mp3	Pote io haber un cossino?	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373233.mp3	Tu es bon, tu es un bon homine.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373234.mp3	Linguas non es creationes mathematic, ma creationes del vita, que es un altere cosa.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373235.mp3	Alcuno robava mi passaporto.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373236.mp3	Nos ha nascite al mesme die.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373237.mp3	Desira vos partir?	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373238.mp3	Parla vos interlingua?	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373239.mp3	Firme!	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373240.mp3	Ora, illo deveni difficile.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373242.mp3	Ubi sta tu?	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373243.mp3	"In installationes de production de energia, mesmo ""renovabile"", periculo nasce ab ignorantia!"	2	1	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373244.mp3	Mary es illac.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373245.mp3	Io lo dice sempre.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373246.mp3	Le postmeridie era calde.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19373247.mp3	Sin die.	2	1	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19376979.mp3	Attinger le culmine del montania era un experientia exhilarante.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19376980.mp3	Al sagio basta un parola.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19376981.mp3	Peter lassa me entrar.	2	1	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19376982.mp3	Peter es jammais incorrecte.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19376983.mp3	Le tempore sembla non passar.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387940.mp3	Non reguardar.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387941.mp3	A ille place multissimo le musica.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387942.mp3	Ille se fatiga facilemente.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387943.mp3	Ha tu jam vidite Peter?	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387944.mp3	Illo non importa a alicuno.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387945.mp3	Memora tu le narration que io te ha contate?	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387946.mp3	Si tu lo associa con un activitate regular, il sera facile a rememorar.	2	1	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387947.mp3	Le intellectuales in fabulas es sempre ulucos.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387948.mp3	Io ha su filios sur mi brachios.	2	0	thirties	female	
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19387949.mp3	Nos besonia hastar.	2	0	thirties	female	
